id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,vol,"('Al', 'Ga', 0)","('Al', 'Ga', 1)","('Al', 'Ga', 2)","('Al', 'Ga', 3)","('In', 'O', 0)","('In', 'O', 1)","('In', 'O', 2)","('In', 'O', 3)","('Al', 'In', 0)","('Al', 'In', 1)","('Al', 'In', 2)","('Al', 'In', 3)","('Al', 'Al', 0)","('Al', 'Al', 1)","('Al', 'Al', 2)","('Al', 'Al', 3)","('Ga', 'Ga', 0)","('Ga', 'Ga', 1)","('Ga', 'Ga', 2)","('Ga', 'Ga', 3)","('Al', 'O', 0)","('Al', 'O', 1)","('Al', 'O', 2)","('Al', 'O', 3)","('Al', 'O', 4)","('In', 'Ga', 0)","('In', 'Ga', 1)","('In', 'Ga', 2)","('In', 'Ga', 3)","('O', 'O', 0)","('O', 'O', 1)","('O', 'O', 2)","('In', 'In', 0)","('In', 'In', 1)","('In', 'In', 2)","('In', 'In', 3)","('In', 'In', 4)","('Ga', 'O', 0)","('Ga', 'O', 1)","('Ga', 'O', 2)","('Ga', 'O', 3)","('Ga', 'O', 4)","Bond_('Al', 'O')_mean","Bond_('Al', 'O')_std","Bond_('Ga', 'O')_mean","Bond_('Ga', 'O')_std","Bond_('In', 'O')_mean","Bond_('In', 'O')_std",IonChar_mean,IonChar_std,val_mean,val_std,grp_mean,grp_std,period_mean,period_std,p_mean,p_std,Norm0,Norm2,Norm3,Norm5,Norm7,Norm10,"N('Al', 'Ga', 0)","N('Al', 'Ga', 1)","N('Al', 'Ga', 2)","N('Al', 'Ga', 3)","N('In', 'O', 0)","N('In', 'O', 1)","N('In', 'O', 2)","N('In', 'O', 3)","N('Al', 'In', 0)","N('Al', 'In', 1)","N('Al', 'In', 2)","N('Al', 'In', 3)","N('Al', 'Al', 0)","N('Al', 'Al', 1)","N('Al', 'Al', 2)","N('Al', 'Al', 3)","N('Ga', 'Ga', 0)","N('Ga', 'Ga', 1)","N('Ga', 'Ga', 2)","N('Ga', 'Ga', 3)","N('Al', 'O', 0)","N('Al', 'O', 1)","N('Al', 'O', 2)","N('Al', 'O', 3)","N('Al', 'O', 4)","N('In', 'Ga', 0)","N('In', 'Ga', 1)","N('In', 'Ga', 2)","N('In', 'Ga', 3)","N('O', 'O', 0)","N('O', 'O', 1)","N('O', 'O', 2)","N('In', 'In', 0)","N('In', 'In', 1)","N('In', 'In', 2)","N('In', 'In', 3)","N('In', 'In', 4)","N('Ga', 'O', 0)","N('Ga', 'O', 1)","N('Ga', 'O', 2)","N('Ga', 'O', 3)","N('Ga', 'O', 4)",predict1,predict2,z1,z2
11,167,60.0,0.5833,0.4167,0.0,9.8307,4.915,13.3346,89.9909,90.0103,120.0011,0.0581,3.8723,557.973749076,17.0,10.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,26.0,10.0,42.0,0.0,0.0,14.0,54.0,0.0,71.0,64.0,72.0,0.0,0.0,0.0,0.0,198.0,122.0,248.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,37.0,39.0,46.0,1.97945245039,0.0696336459913,1.9825029391,0.0693318927379,0.0,0.0,0.535318181818,0.0399270771232,0.0,2.44948974278,4.8,1.46969384567,1.56666666667,0.760847480701,2.8,1.46969384567,3.0,0.664997911442,0.615638250149,0.601260505751,0.600126159039,0.600004910788,0.0304673831487,0.0179219900874,0.0394283781924,0.0250907861224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903832863,0.0,0.0465971742274,0.0179219900874,0.0752723583673,0.0,0.0,0.0250907861224,0.0967787464722,0.0,0.127246129621,0.11470073656,0.12903832863,0.0,0.0,0.0,0.0,0.354855403731,0.218648279067,0.444465354169,0.0,0.0,0.0,0.0,0.0,0.0609347662973,0.0,0.0663113633235,0.069895761341,0.0824411544023,0.0570411694446,3.71609250553,0.0414071826116,1.582918734
12,194,80.0,0.5938,0.4062,0.0,6.1935,6.1934,23.6522,90.0189,89.998,120.0021,0.259,2.8805,785.702666534,43.0,15.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,30.0,26.0,0.0,10.0,18.0,67.0,18.0,64.0,93.0,55.0,0.0,0.0,0.0,0.0,280.0,198.0,408.0,0.0,0.0,0.0,0.0,0.0,41.0,10.0,60.0,69.0,27.0,1.96462106274,0.110134154199,1.93206634466,0.105307947819,0.0,0.0,0.53587037037,0.0397941677731,0.0,2.44948974278,4.8,1.46969384567,1.5625,0.75570745001,2.8,1.46969384567,3.0,0.66544158271,0.615949576325,0.601335025845,0.600139572877,0.600005793127,0.0547280820488,0.0190911914124,0.0305459062598,0.0216366836007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814557500261,0.0,0.0203639375065,0.0381823828247,0.0330913984481,0.0,0.0127274609416,0.0229094296948,0.0852739883086,0.0229094296948,0.0814557500261,0.118365386757,0.0700010351787,0.0,0.0,0.0,0.0,0.356368906364,0.252003726643,0.519280406416,0.0,0.0,0.0,0.0,0.0,0.0521825898605,0.0127274609416,0.0763647656495,0.0878194804969,0.0343641445423,0.250662835204,2.8410979849,0.223231231435,1.33325635766
13,33,40.0,0.8125,0.1875,0.0,4.9323,8.4765,9.1059,90.0044,90.0024,90.0015,0.0535,3.9039,380.70530204,14.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,10.0,22.0,10.0,2.0,0.0,2.0,0.0,45.0,3.0,44.0,73.0,32.0,0.0,0.0,0.0,0.0,134.0,56.0,170.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,19.0,11.0,14.0,1.95213611451,0.138665582633,1.87923483675,0.0854205270213,0.0,0.0,0.553333333333,0.0305595956925,0.0,2.44948974278,4.8,1.46969384567,1.475,0.631961232988,2.8,1.46969384567,3.0,0.686476510887,0.63058985656,0.605497529398,0.601165898084,0.600130331078,0.0367738508631,0.0183869254316,0.00788011089924,0.0157602217985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115574959856,0.0262670363308,0.0577874799278,0.0262670363308,0.00525340726616,0.0,0.00525340726616,0.0,0.118201663489,0.00788011089924,0.115574959856,0.191749365215,0.0840545162586,0.0,0.0,0.0,0.0,0.351978286833,0.147095403452,0.446539617624,0.0,0.0,0.0,0.0,0.0,0.0236403326977,0.00525340726616,0.0499073690285,0.0288937399639,0.0367738508631,0.0541328606789,3.92003830776,0.0512830849499,1.61756918189
14,206,80.0,0.125,0.875,0.0,9.3513,9.3512,9.3507,90.0059,90.0051,89.9933,0.078,2.5371,817.680144785,23.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,146.0,0.0,52.0,148.0,24.0,0.0,24.0,20.0,20.0,0.0,0.0,0.0,0.0,360.0,198.0,624.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,198.0,166.0,112.0,1.99720787791,9.28796896538e-05,2.0257100468,0.0368935789485,0.0,0.0,0.499260869565,0.0310808446409,0.0,2.44948974278,4.8,1.46969384567,1.75,0.942072184071,2.8,1.46969384567,3.0,0.696419413859,0.637431108793,0.607895178281,0.601950889681,0.600273167645,0.0281283581932,0.00978377676286,0.03424321867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00489188838143,0.0,0.178553925922,0.0,0.0635945489586,0.180999870113,0.0293513302886,0.0,0.0293513302886,0.0244594419071,0.0244594419071,0.0,0.0,0.0,0.0,0.440269954329,0.242148474881,0.763134587503,0.0,0.0,0.0,0.0,0.0,0.139418818871,0.0,0.242148474881,0.203013367829,0.13697287468,0.0808048450851,2.52823539634,0.0645406178701,1.28655928279
15,194,80.0,0.375,0.125,0.5,6.6318,6.6314,24.4597,90.0152,90.0071,119.9918,0.39,0.9251,931.653131419,12.0,5.0,2.0,1.0,51.0,12.0,63.0,100.0,35.0,0.0,8.0,28.0,24.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,42.0,12.0,45.0,47.0,43.0,11.0,0.0,3.0,7.0,280.0,198.0,264.0,14.0,36.0,0.0,16.0,40.0,15.0,4.0,16.0,16.0,13.0,2.08399567556,0.115090835579,2.04665738205,0.118089887416,2.04698589626,0.112010788147,0.523027777778,0.0353352877691,0.0,2.44948974278,4.8,1.46969384567,1.85,1.19478031453,2.8,1.46969384567,4.0,0.65192024052,0.610464574873,0.600610254283,0.600044416743,0.600001073318,0.0128803302381,0.00536680426586,0.00214672170634,0.00107336085317,0.0547414035118,0.0128803302381,0.0676217337498,0.107336085317,0.037567629861,0.0,0.00858688682537,0.0300541038888,0.0257606604761,0.0,0.00858688682537,0.00644016511903,0.00214672170634,0.0,0.0,0.0,0.0450811558332,0.0128803302381,0.0483012383927,0.0504479600991,0.0461545166864,0.0118069693849,0.0,0.00322008255951,0.0075135259722,0.300541038888,0.212525448928,0.283367265237,0.0150270519444,0.0386409907142,0.0,0.0171737736507,0.0429344341269,0.0161004127976,0.00429344341269,0.0171737736507,0.0171737736507,0.0139536910912,0.378479383876,1.0573515766,0.316968393548,0.704582260751
16,12,80.0,0.4375,0.1875,0.375,24.3679,6.2545,6.1721,89.9997,104.8418,90.0001,0.166,1.5852,909.299529616,15.0,5.0,5.0,15.0,47.0,0.0,45.0,72.0,28.0,0.0,5.0,31.0,46.0,0.0,16.0,8.0,8.0,0.0,2.0,0.0,52.0,0.0,70.0,78.0,39.0,9.0,0.0,4.0,12.0,284.0,112.0,364.0,18.0,18.0,6.0,4.0,14.0,17.0,0.0,27.0,34.0,19.0,1.97781492473,0.102049991837,1.9845131018,0.0992735161345,2.02001422552,0.0981865085938,0.527025862069,0.0362837146919,0.0,2.44948974278,4.8,1.46969384567,1.775,1.10651479882,2.8,1.46969384567,4.0,0.647108955277,0.608360958692,0.600373672246,0.600020661108,0.600000324588,0.0164962144062,0.0054987381354,0.0054987381354,0.0164962144062,0.0516881384728,0.0,0.0494886432186,0.0791818291497,0.0307929335582,0.0,0.0054987381354,0.0340921764395,0.0505883908457,0.0,0.0175959620333,0.00879798101664,0.00879798101664,0.0,0.00219949525416,0.0,0.0571868766082,0.0,0.0769823338956,0.0857803149122,0.0428901574561,0.00989772864372,0.0,0.00439899050832,0.013196971525,0.312328326091,0.123171734233,0.400308136257,0.0197954572874,0.0197954572874,0.00659848576248,0.00439899050832,0.0153964667791,0.0186957096604,0.0,0.0296931859312,0.0373914193207,0.0208952049145,0.18585353096,1.83480632926,0.169802053066,1.03680254779
17,194,80.0,0.9062,0.0625,0.0312,6.1239,6.1235,23.4577,90.0089,90.003,120.0051,0.2544,2.2913,761.76592261,14.0,3.0,5.0,0.0,4.0,0.0,7.0,7.0,6.0,0.0,1.0,6.0,134.0,0.0,46.0,82.0,0.0,0.0,0.0,0.0,95.0,24.0,113.0,143.0,71.0,1.0,0.0,1.0,0.0,280.0,198.0,408.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,4.0,14.0,9.0,1.92660623578,0.108680186274,2.03583321336,0.000250095133876,1.84499138416,0.0773680181931,0.557611111111,0.0254659661529,0.0,2.44948974278,4.8,1.46969384567,1.45,0.610327780787,2.8,1.46969384567,4.0,0.70156076002,0.641225146502,0.609362935988,0.602487399353,0.600387664303,0.0183783490236,0.00393821764791,0.00656369607985,0.0,0.00525095686388,0.0,0.00918917451179,0.00918917451179,0.00787643529582,0.0,0.00131273921597,0.00787643529582,0.17590705494,0.0,0.0603860039346,0.10764461571,0.0,0.0,0.0,0.0,0.124710225517,0.0315057411833,0.148339531405,0.187721707884,0.0932044843339,0.00131273921597,0.0,0.00131273921597,0.0,0.367566980472,0.259922364762,0.535597600116,0.0,0.0,0.0,0.0,0.0,0.0118146529437,0.00525095686388,0.00525095686388,0.0183783490236,0.0118146529437,0.2587779808,3.43891840879,0.219653259341,1.45855018902
18,12,80.0,0.0,0.4062,0.5938,24.765,6.5014,6.486,90.0003,105.241,90.0,0.0503,1.1844,1007.56331151,0.0,0.0,0.0,0.0,82.0,0.0,72.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,15.0,19.0,284.0,112.0,364.0,50.0,28.0,6.0,12.0,74.0,34.0,0.0,70.0,59.0,47.0,0.0,0.0,1.96614137613,0.0459076028205,2.10579375773,0.116481752856,0.494189655172,0.00591741117834,0.0,2.44948974278,4.8,1.46969384567,2.0375,1.30808782198,2.8,1.46969384567,3.0,0.66544158271,0.615949576325,0.601335025845,0.600139572877,0.600005793127,0.0,0.0,0.0,0.0,0.0813844639468,0.0,0.0714595293192,0.125054176309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178648823298,0.0,0.00793994770213,0.0,0.0,0.0,0.0,0.0,0.0,0.0545871404522,0.0,0.0148874019415,0.0188573757926,0.281868143426,0.11115926783,0.361267620447,0.0496246731383,0.0277898169575,0.0059549607766,0.0119099215532,0.0734445162447,0.0337447777341,0.0,0.0694745423936,0.0585571143032,0.04664719275,0.0450183632658,1.1805617894,0.0526509077791,0.769326838513
19,167,30.0,0.4167,0.3333,0.25,5.0862,5.0858,13.6981,89.9942,90.0065,120.001,0.1919,2.567,306.859303789,2.0,1.0,2.0,0.0,14.0,0.0,9.0,8.0,6.0,1.0,0.0,3.0,12.0,2.0,0.0,4.0,8.0,2.0,0.0,2.0,16.0,0.0,17.0,10.0,15.0,6.0,0.0,0.0,3.0,76.0,36.0,62.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,14.0,9.0,11.0,2.05007893973,0.0570383969801,2.03536586714,0.0588877642199,2.05217894583,0.0564554452407,0.52235,0.0367930360259,0.0,2.44948974278,4.8,1.46969384567,1.73333333333,1.03064165558,2.8,1.46969384567,4.0,0.64463598686,0.607317794375,0.600278661934,0.600013537074,0.60000018272,0.00651764497705,0.00325882248853,0.00651764497705,0.0,0.0456235148394,0.0,0.0293294023967,0.0260705799082,0.0195529349312,0.00325882248853,0.0,0.00977646746558,0.0391058698623,0.00651764497705,0.0,0.0130352899541,0.0260705799082,0.00651764497705,0.0,0.00651764497705,0.0521411598164,0.0,0.0553999823049,0.0325882248853,0.0488823373279,0.0195529349312,0.0,0.0,0.00977646746558,0.247670509128,0.117317609587,0.202046994289,0.00651764497705,0.00651764497705,0.0,0.0,0.0,0.0325882248853,0.0,0.0456235148394,0.0293294023967,0.0358470473738,0.202153794245,2.54604374274,0.178656470208,1.20589082478
20,12,20.0,0.25,0.25,0.5,12.2649,3.1889,6.3388,90.0,105.0943,90.0001,0.2063,1.5596,239.366617988,2.0,0.0,0.0,1.0,12.0,0.0,7.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,2.0,4.0,0.0,1.0,1.0,38.0,14.0,28.0,2.0,2.0,0.0,0.0,2.0,6.0,0.0,6.0,4.0,2.0,1.94254425342,0.0435126547435,2.01847143135,0.103677379867,2.05739738222,0.104608856755,0.507,0.0288223398205,0.0,2.44948974278,4.8,1.46969384567,1.9,1.22065556157,2.8,1.46969384567,4.0,0.648074069841,0.609119934892,0.600523776088,0.600039797097,0.600001018082,0.00835538395791,0.0,0.0,0.00417769197896,0.0501323037475,0.0,0.0292438438527,0.0375992278106,0.0167107679158,0.0,0.0,0.00835538395791,0.0,0.0,0.0,0.0,0.00835538395791,0.0,0.0,0.0,0.0167107679158,0.0,0.0208884598948,0.0167107679158,0.00835538395791,0.0167107679158,0.0,0.00417769197896,0.00417769197896,0.1587522952,0.0584876877054,0.116975375411,0.00835538395791,0.00835538395791,0.0,0.0,0.00835538395791,0.0250661518737,0.0,0.0250661518737,0.0167107679158,0.00835538395791,0.176062279862,1.46340639953,0.210423454775,0.840764325435
21,33,80.0,0.0,0.375,0.625,10.9377,9.3249,9.9463,89.9988,89.998,90.0,0.0918,1.1365,1014.45256458,0.0,0.0,0.0,0.0,81.0,0.0,97.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,19.0,34.0,340.0,128.0,564.0,32.0,86.0,6.0,30.0,50.0,41.0,0.0,75.0,69.0,58.0,0.0,0.0,2.05829416309,0.126134579584,2.1693507456,0.151495824032,0.493631147541,0.00614070111295,0.0,2.44948974278,4.8,1.46969384567,2.05,1.32193040664,2.8,1.46969384567,3.0,0.667083203206,0.617100579278,0.601615505414,0.600191932328,0.600009519758,0.0,0.0,0.0,0.0,0.0798460202364,0.0,0.0956180736165,0.163635053818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295726000876,0.0,0.011829040035,0.0177435600525,0.0,0.0,0.0,0.0,0.0,0.0374586267776,0.00394301334501,0.0187293133888,0.0335156134326,0.335156134326,0.12617642704,0.555964881646,0.0315441067601,0.0847747869177,0.00591452001751,0.0295726000876,0.0492876668126,0.0404158867863,0.0,0.0739315002189,0.0680169802014,0.0571736935026,0.10004414023,1.14520356809,0.0849698924109,0.779149220287
22,167,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0566,3.9691,278.984036623,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,8.0,0.0,8.0,0.0,0.0,4.0,23.0,0.0,24.0,16.0,21.0,0.0,0.0,0.0,0.0,76.0,42.0,58.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,16.0,9.0,15.0,1.98448822664,0.0574300878607,1.98208601707,0.0579005654196,0.0,0.0,0.53215,0.0405361258632,0.0,2.44948974278,4.8,1.46969384567,1.56666666667,0.760847480701,2.8,1.46969384567,3.0,0.664997911442,0.615638250149,0.601260505751,0.600126159039,0.600004910788,0.0573509516661,0.0,0.0179221723956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716886895826,0.0,0.028675475833,0.0,0.028675475833,0.0,0.0,0.0143377379165,0.08244199302,0.0,0.0860264274991,0.0573509516661,0.0752731240617,0.0,0.0,0.0,0.0,0.272417020414,0.150546248123,0.20789719979,0.0,0.0,0.0,0.0,0.0,0.0609353861452,0.0,0.0573509516661,0.0322599103122,0.0537665171869,0.0550189832021,3.92423734134,0.0456823872791,1.61273085353
23,167,30.0,0.6667,0.0,0.3333,5.0674,5.0672,13.6668,89.9903,90.0102,120.0016,0.2027,2.9122,303.909091903,0.0,0.0,0.0,0.0,12.0,0.0,11.0,10.0,14.0,0.0,0.0,4.0,28.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,28.0,0.0,21.0,25.0,25.0,0.0,0.0,0.0,0.0,76.0,36.0,62.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.05147310268,0.0672282782357,0.0,0.0,2.03141055874,0.070171661609,0.5463,0.0316197722952,0.0,2.44948974278,4.8,1.46969384567,1.66666666667,1.01105005921,2.8,1.46969384567,3.0,0.669991708075,0.619136269825,0.602130825754,0.600295470186,0.600018058894,0.0,0.0,0.0,0.0,0.0394854919439,0.0,0.0361950342819,0.0329045766199,0.0460664072679,0.0,0.0,0.013161830648,0.0921328145357,0.0,0.0,0.0394854919439,0.0,0.0,0.0,0.0,0.0921328145357,0.0,0.0690996109018,0.0822614415498,0.0822614415498,0.0,0.0,0.0,0.0,0.250074782311,0.118456475832,0.204008375043,0.0,0.013161830648,0.0,0.0,0.00658091532398,0.0,0.0,0.0,0.0,0.0,0.222099632352,2.95620396098,0.212403997963,1.40855604096
24,194,80.0,0.1562,0.5625,0.2812,6.5405,6.5403,24.3429,90.0046,90.0031,119.9922,0.2753,1.1811,901.873636137,20.0,6.0,4.0,6.0,35.0,9.0,33.0,59.0,14.0,0.0,1.0,6.0,2.0,0.0,2.0,0.0,34.0,0.0,18.0,36.0,23.0,4.0,23.0,22.0,15.0,29.0,0.0,7.0,12.0,280.0,198.0,264.0,4.0,18.0,0.0,8.0,6.0,50.0,15.0,68.0,77.0,52.0,2.02214621687,0.117549845441,2.04051250523,0.108626500812,2.05206798555,0.116564436468,0.506675925926,0.031888645577,0.0,2.44948974278,4.8,1.46969384567,1.85,1.11915146428,2.8,1.46969384567,4.0,0.65359582312,0.611855493091,0.600916370049,0.60009005571,0.600003302769,0.0221760557118,0.00665281671355,0.00443521114237,0.00665281671355,0.0388080974957,0.00997922507032,0.0365904919245,0.0654193643499,0.0155232389983,0.0,0.00110880278559,0.00665281671355,0.00221760557118,0.0,0.00221760557118,0.0,0.0376992947101,0.0,0.0199584501406,0.0399169002813,0.0255024640686,0.00443521114237,0.0255024640686,0.024393661283,0.0166320417839,0.0321552807822,0.0,0.00776161949914,0.0133056334271,0.310464779966,0.219542951547,0.292723935396,0.00443521114237,0.0199584501406,0.0,0.00887042228473,0.00665281671355,0.0554401392796,0.0166320417839,0.0753985894202,0.0853778144905,0.0576577448508,0.277075196572,1.37986365245,0.212030180695,0.842112750106
25,167,30.0,0.75,0.1667,0.0833,4.9172,4.917,13.3449,89.9883,90.0127,120.0015,0.0916,4.0371,279.419981097,10.0,0.0,3.0,0.0,2.0,0.0,6.0,3.0,5.0,0.0,2.0,0.0,28.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,28.0,0.0,31.0,18.0,26.0,1.0,0.0,0.0,0.0,76.0,42.0,58.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,4.0,6.0,1.98534688099,0.0575972625373,1.98453227222,0.0577415448462,1.97278107311,0.0588964059195,0.54305,0.0366803421467,0.0,2.44948974278,4.8,1.46969384567,1.53333333333,0.763034876151,2.8,1.46969384567,4.0,0.674948557711,0.624310350405,0.603706029868,0.600667429473,0.600058568034,0.0357884212888,0.0,0.0107365263866,0.0,0.00715768425776,0.0,0.0214730527733,0.0107365263866,0.0178942106444,0.0,0.00715768425776,0.0,0.100207579609,0.0,0.028630737031,0.0143153685155,0.0,0.0,0.0,0.0,0.100207579609,0.0,0.110944105995,0.0644191583199,0.0930498953509,0.00357884212888,0.0,0.0,0.0,0.271992001795,0.150311369413,0.207572843475,0.0,0.0,0.0,0.0,0.0,0.0357884212888,0.0,0.0143153685155,0.0143153685155,0.0214730527733,0.096359492308,4.0646473064,0.0877906861438,1.64843642732
26,33,40.0,0.875,0.0,0.125,4.987,8.5565,9.1881,90.0055,90.0021,90.001,0.1783,3.3353,392.067852411,0.0,0.0,0.0,0.0,4.0,0.0,9.0,7.0,6.0,0.0,4.0,7.0,62.0,14.0,24.0,12.0,0.0,0.0,0.0,0.0,50.0,4.0,55.0,76.0,38.0,0.0,0.0,0.0,0.0,134.0,56.0,170.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.96193784811,0.137963253278,0.0,0.0,1.92183300717,0.0878332773786,0.561888888889,0.0180705066303,0.0,2.44948974278,4.8,1.46969384567,1.5,0.74161984871,2.8,1.46969384567,3.0,0.696419413859,0.637431108793,0.607895178281,0.601950889681,0.600273167645,0.0,0.0,0.0,0.0,0.0102023156844,0.0,0.0229552102899,0.0178540524477,0.0153034735266,0.0,0.0102023156844,0.0178540524477,0.158135893108,0.0357081048954,0.0612138941064,0.0306069470532,0.0,0.0,0.0,0.0,0.127528946055,0.0102023156844,0.14028184066,0.193843998003,0.0969219990017,0.0,0.0,0.0,0.0,0.341777575427,0.142832419582,0.433598416587,0.0,0.0,0.0,0.0,0.0051011578422,0.0,0.0,0.0,0.0,0.0,0.165123434509,3.47585862467,0.169002537708,1.49425432039
27,227,40.0,0.4375,0.25,0.3125,6.0436,6.0427,14.2577,90.0159,90.0033,120.0023,0.3518,0.976,450.917153106,10.0,2.0,5.0,0.0,17.0,0.0,21.0,31.0,12.0,0.0,2.0,7.0,8.0,0.0,8.0,6.0,4.0,0.0,2.0,2.0,23.0,0.0,22.0,37.0,4.0,6.0,0.0,0.0,4.0,132.0,36.0,142.0,2.0,12.0,0.0,2.0,2.0,14.0,0.0,12.0,19.0,3.0,2.0536527775,0.0528796487133,2.057819452,0.0391814035904,1.99949843935,0.0864227794247,0.524018518519,0.0373454795424,0.0,2.44948974278,4.8,1.46969384567,1.75,1.06653645039,2.8,1.46969384567,4.0,0.645174395028,0.607600083992,0.600315483549,0.600017155546,0.600000277546,0.0221770228325,0.0044354045665,0.0110885114163,0.0,0.0377009388153,0.0,0.0465717479483,0.0687487707808,0.026612427399,0.0,0.0044354045665,0.0155239159828,0.017741618266,0.0,0.017741618266,0.0133062136995,0.008870809133,0.0,0.0044354045665,0.0044354045665,0.0510071525148,0.0,0.0487894502315,0.0820549844803,0.008870809133,0.0133062136995,0.0,0.0,0.008870809133,0.292736701389,0.079837282197,0.314913724222,0.0044354045665,0.026612427399,0.0,0.0044354045665,0.0044354045665,0.0310478319655,0.0,0.026612427399,0.0421363433818,0.00665310684975,0.3506479737,1.01185582867,0.30775654347,0.719668583978
28,227,40.0,0.875,0.125,0.0,9.7899,5.6664,13.9461,90.5713,90.6612,30.2512,0.2237,1.9672,389.72715459,8.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,41.0,0.0,40.0,40.0,37.0,0.0,0.0,0.0,0.0,98.0,28.0,118.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,4.0,5.0,1.93583064585,0.0679166790473,1.8679361856,0.0750493077465,0.0,0.0,0.561409090909,0.0206687271256,0.0,2.44948974278,4.8,1.46969384567,1.45,0.589491306128,2.8,1.46969384567,3.0,0.696419413859,0.637431108793,0.607895178281,0.601950889681,0.600273167645,0.0205271814032,0.0,0.0153953860524,0.00256589767539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107767702367,0.0,0.0872405209634,0.0307907721047,0.0,0.0,0.0,0.0,0.105201804691,0.0,0.102635907016,0.102635907016,0.0949382139896,0.0,0.0,0.0,0.0,0.251457972189,0.071845134911,0.302775925697,0.0,0.0,0.0,0.0,0.0,0.00769769302618,0.0,0.0179612837278,0.0102635907016,0.012829488377,0.168066612447,2.71601140147,0.146657367198,1.33355992684
