ID,NAME,Pred-Boosting,Pred-MLR,Pred-PLS,Pred-SVM,SMILES,permability,set
D-2574,Hispidulin (4),-5.2007786051,-5.1000138473000005,-5.1000138691000005,-5.1692550096,O1c2c(c(O)c(OC)c(O)c2)C(=O)C=C1c1ccc(O)cc1,-5.1799998,Tr
D-2575,"Quercetagetin-3,6,7-trimethylether (5)",-5.1314764962,-5.0752723413,-5.0752723627,-5.6175072237,O1c2c(C(=O)C(OC)=C1c1cc(O)c(O)cc1)c(O)c(OC)c(OC)c2,-5.0900002,Tr
D-2576,Quercetagetin (6),-6.133864409199999,-6.0220416414999995,-6.022041633300001,-6.1398584857000005,O1c2c(C(=O)C(O)=C1c1cc(O)c(O)cc1)c(O)c(O)c(O)c2,-6.6999998,Tr
D-2579,Telaprevir,-5.2667228367000005,-5.1653130132,-5.1653130144,-5.2533266453,O=C(N[C@H](C(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H]2[C@H](CCC2)[C@H]1C(=O)N[C@H](C(=O)C(=O)NC1CC1)CCC)C1CCCCC1)c1nccnc1,-5.3899999,Tr
D-2581,Tryptanthrin,-4.2349790767,-4.191742705,-4.191742687,-4.1709930825,O=C1c2c(N3C1=Nc1c(cccc1)C3=O)cccc2,-4.1999998,Tr
D-2587,6,-5.293833913,-5.125532857,-5.1255328669999995,-5.2040970865,Brc1ccc(cc1)CN(NC(=O)[C@@H](C(C)(C)C)CC(OC)=O)C[C@@](O)(Cc1ccccc1)C(=O)NC1CCOC1,-4.9699998,Tr
D-2589,8,-5.5152732685000005,-5.3202903874,-5.3202904327,-5.5597659105999995,Brc1ccc(cc1)CN(NC(=O)[C@@H](C(C)(C)C)CC(OC)=O)C[C@@](O)(Cc1ccccc1)C(=O)N[C@H](C(C)C)C(=O)NCCOC,-5.3200002,Tr
D-2591,10,-5.5151471135,-5.425829255,-5.4258292562,-5.1987020788,Brc1ccc(cc1)CN(NC(=O)[C@@H](C(C)(C)C)CC(OC)=O)C[C@@](O)(Cc1ccccc1)C(=O)N[C@H](C(C)(C)C)C(=O)NC,-5.5999999,Tr
D-2592,11,-5.4571205821,-5.665359345800001,-5.6653593443,-5.3966581629,O(C(=O)C[C@H](C(C)(C)C)C(=O)NN(Cc1ccc(cc1)-c1ncccc1)C[C@@](O)(Cc1ccccc1)C(=O)N[C@H](C(C)(C)C)C(=O)NC)C,-5.4699998,Tr
D-2594,25,-5.1435499779,-5.2266414313,-5.2266414176,-4.9787808515,S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4cccc5)-c4ccccc4)C3)C(=O)N(CCCC\C=C/[C@@H]1C2)C)C1CC1,-4.6799998,Tr
D-2595,45a,-4.9402516136,-5.2350141107,-5.2350140313999995,-4.847616288399999,S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4ccc(OC)c5)-c4ccccc4)C3)C(=O)N(CCCC\C=C/[C@@H]1C2)C)C1CC1,-4.8899999,Tr
D-2596,45b,-5.0193297160000006,-5.2128730414,-5.2128730055000005,-5.0960352383,s1cc(nc1-c1nc(O[C@H]2C[C@@H]3[C@@H](C2)C(=O)N[C@]2([C@H](\C=C/CCCCN(C)C3=O)C2)C(=O)NS(=O)(=O)C2CC2)c2c(n1)cc(OC)cc2)C(C)C,-5.2199998,Tr
D-2597,45c,-5.1750746578,-4.9854975873,-4.9854975926,-4.8144600554000005,S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4ccc(OC)c5)-c4ccc(F)cc4)C3)C(=O)N(CCCC\C=C/[C@@H]1C2)C)C1CC1,-4.6999998,Tr
D-2598,51a,-4.8012113181,-5.172644003299999,-5.1726440035,-4.8057617758,S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4ccc(OC)c5C)-c4ccccc4)C3)C(=O)N(CCCC\C=C/[C@@H]1C2)C)C1CC1,-4.8899999,Tr
D-2601,51e,-4.920973625,-5.2343820186,-5.234382012799999,-5.0548508193,S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4ccc(OC)c5C)-c4ccc(OC)cc4)C3)C(=O)N(CCCC\C=C/[C@@H]1C2)C)C1CC1,-5.0500002,Tr
D-2602,60a,-4.9525792001,-5.1552944966,-5.1552944242,-4.7786846939,S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4ccc(OC)c5C)-c4ccccc4)C3)C(=O)N(CCCCC\C=C/[C@@H]1C2)C)C1CC1,-4.5900002,Tr
D-2603,60c,-4.7739628738999995,-4.9074277811,-4.9074277332,-4.655393441499999,S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4ccc(OC)c5C)-c4ccc(F)cc4)C3)C(=O)N(CCCC\C=C/[C@@H]1C2)C)C1CC1,-4.4899998,Tr
D-2607,67c,-5.0678849147000005,-5.074225892,-5.0742258894,-4.8225762023000005,S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4ccc(OC)c5C)-c4ccc(F)cc4)C3)C(=O)NCCCCC\C=C/[C@@H]1C2)C1CC1,-4.4899998,Tr
D-2608,Ibuproxam,-4.574292562799999,-4.564369356499999,-4.5643693556,-4.58305996,O=C(NO)C(C)c1ccc(cc1)CC(C)C,-4.630000099999999,Tr
D-2611,Amfenac,-4.9942900967,-5.2362770293,-5.2362770318,-5.2099163557,OC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,-4.52,Tr
D-2612,Levofloxacin,-4.6136463609,-4.600019687,-4.6000197067,-4.6688554783,Fc1cc2c3N(C=C(C(O)=O)C2=O)[C@H](COc3c1N1CCN(CC1)C)C,-4.5500002,Tr
D-2615,Paraoxon,-4.6184700386,-4.894724794,-4.894724715,-5.666081588,P(Oc1ccc(N(O)O)cc1)(OCC)(OCC)=O,-4.6900001,Tr
D-2618,Sulfasalamide,-5.78528381,-5.7638377082000005,-5.7638377098,-5.9644389929,S(=O)(=O)(Nc1ncccc1)c1ccc(\N=N\c2cc(CC(=O)N)c(O)cc2)cc1,-5.7088718,Tr
D-2620,Linopirdine,-4.6652043356,-4.8418951267,-4.841895117,-4.6653690284,O=C1N(c2c(cccc2)C1(Cc1ccncc1)Cc1ccncc1)c1ccccc1,-4.77,Tr
D-2621,Amlodipine,-4.7528254057,-4.9167549749,-4.9167549756,-4.7971314495,Clc1ccccc1C1C(C(OCC)=O)=C(NC(C)=C1C(OC)=O)COCCN,-4.670000099999999,Tr
D-2623,Alfuzosin,-4.8744566802,-4.945328625899999,-4.9453286457,-4.9674641311,O1CCCC1C(=O)NCCCN(C)c1nc(N)c2cc(OC)c(OC)cc2n1,-5.6399999,Tr
D-2625,Dronedarone,-4.9798024941,-4.9048194104,-4.904819453,-4.9914595599,S(=O)(=O)(Nc1cc2c(oc(CCCC)c2C(=O)c2ccc(OCCCN(CCCC)CCCC)cc2)cc1)C,-4.52,Tr
D-2631,Trimethobenzamide,-4.7342726007,-4.6491773833,-4.649177390299999,-4.5974521789,O(C)c1c(OC)cc(cc1OC)C(=O)NCc1ccc(OCCN(C)C)cc1,-4.96,Tr
D-2632,Desloratadine,-4.4216713239,-4.670042978,-4.6700429682,-4.643513803,Clc1cc2c(cc1)C(c1ncccc1CC2)=C1CCNCC1,-4.059999899999999,Tr
D-2636,Xaliproden (SR57746),-4.8751854395,-4.6732719089999994,-4.6732719095999995,-4.9629872045,FC(F)(F)c1cc(ccc1)C=1CCN(CC=1)CCc1cc2c(cc1)cccc2,-4.73,Tr
D-2638,Setrobuvir (ANA598),-5.490751910599999,-5.5756663077,-5.5756663538,-5.820509114199999,S(=O)(=O)(Nc1cc2S(=O)(=O)N/C(/Nc2cc1)=C/1\C(=O)[C@@H]2[C@H]3CC[C@@H]([C@@H]2N(Cc2ccc(F)cc2)C\1=O)C3)C,-5.8899999,Tr
A-102,corticosterone,-4.943035137,-4.963664594,-4.963664594,-4.963838527,O=C1CC[C@@]2([C@H]3[C@H]([C@H]4CC[C@@H](C(=O)CO)[C@]4(C[C@H]3O)C)CCC2=C1)C,-4.4850001,Te
A-107,cymarin,-6.007968251,-5.824118696,-5.824118696,-5.553589445,O1CC(=CC1=O)[C@H]1CC[C@]2(O)[C@H]3[C@H](CC[C@]12C)[C@]1(CC[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H](OC)C2)C[C@@]1(O)CC3)C=O,-5.6999998,Te
A-109,daidzin ,-6.069349975,-5.76855408,-5.76855408,-6.054387001,O1C(CO)C(O)C(O)C(O)C1Oc1cc2OC=C(C(=O)c2cc1)c1ccc(O)cc1,-6.3600001,Te
A-112,desipramine,-4.702493643,-4.407178376,-4.407178376,-4.539448079,N(CCCN1c2c(CCc3c1cccc3)cccc2)C,-4.670000099999999,Te
A-113,desoxycarticosterone,-5.772053464,-5.551297795,-5.551297795,-5.689676274,O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](C(=O)CO)[C@]4(CC3)C)CCC2=C1)C,-4.670000099999999,Te
A-12,"(2E,9Z)-N-(2-methylbutyl)pentadeca-2,9-diene-12,14-diynamide",-6.556577503,-6.276501507000001,-6.276501507000001,-6.618020862000001,O=C(NCC(CC)C)\C=C\CCCCC\C=C/CC#CC#C,-4.4299998,Te
A-133,DUP 167,-4.69781603,-4.72134841,-4.72134841,-5.0792444219999995,Clc1nc(n(Cc2ccc(cc2)-c2ccccc2-c2[nH]nnn2)c1C=O)CCCC,-5.1100001,Te
A-136,EACV,-4.95786244,-4.894419831,-4.894419831,-5.093536205,O(C(=O)CC[C@@H](N)C(O)=O)CCOCn1c2N=C(NC(c2nc1)=C)N,-5.8099999,Te
A-15,5-aminolevulinic acid,-5.141067778,-4.961574048,-4.961574048,-5.269035187,OC(=O)CCC(=O)CN,-5.3400002,Te
A-157,EF5289,-4.9961438,-5.412295986,-5.412295986,-5.34106552,O(CC(OCC)=O)c1ccc(cc1)C(=O)CN1CCN(CC1=O)C1CCN(CC1)C(OCOC(=O)C(C)(C)C)=O,-4.2600002,Te
A-160,enalapril,-4.850724852,-4.878281363,-4.878281363,-4.844486608,O(CC)C(=O)[C@@H](N[C@H](C(=O)N1CCC[C@H]1C(O)=O)C)CCc1ccccc1,-5.6719999,Te
A-181,fluconazole,-4.604876099,-5.125193302,-5.125193302,-4.757434115,Fc1cc(F)ccc1C(O)(Cn1ncnc1)Cn1ncnc1,-4.6599998,Te
A-190,ganciclovir,-4.805975323999999,-5.000559861,-5.000559861,-4.851275923999999,O=C1N=C(Nc2n(cnc12)COC(CO)CO)N,-6.369999900000001,Te
A-20,acacetin,-5.258253095,-5.350049251000001,-5.350049251000001,-5.15907384,O1c2c(C(=O)C=C1c1ccc(OC)cc1)c(O)cc(O)c2,-4.8400002,Te
A-212,hexapeptide 04,-5.646666529,-5.585355216,-5.585355216,-5.717161691,O=C1N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H]1C,-5.8200002,Te
A-223,hexapeptide 15,-5.257564262,-5.273888724,-5.273888724,-5.125427396,O=C1N(C)[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@@H]1C,-5.8200002,Te
A-224,hexapeptide 16,-5.1162926419999994,-5.638549366,-5.638549366,-5.621630122999999,O=C1N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H]1C,-5.3000002,Te
A-227,hexapeptide 19,-5.124838017,-5.252378669,-5.252378669,-5.24165366,O=C1N(C)[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H]1C,-5.8200002,Te
A-246,hexapeptide 43,-5.3279343919999995,-5.419809176,-5.419809176,-5.600939863,O=C1N(C)[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]1C,-5.8200002,Te
A-253,hexapeptide 51,-5.348109637,-4.980893808,-4.980893808,-4.785265403,O=C1N(C)[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H]1C,-5.3000002,Te
A-268,ibuprofen,-4.394209686,-4.3615138369999995,-4.3615138369999995,-4.461613718,OC(=O)C(C)c1ccc(cc1)CC(C)C,-4.2800002,Te
A-271,indobufen,-5.265650108,-5.023711024,-5.023711024,-5.098854692,O=C1N(Cc2c1cccc2)c1ccc(cc1)C(CC)C(O)=O,-4.3899999,Te
A-274,IRR ,-4.712063587,-4.7841554639999995,-4.7841554639999995,-4.992362088,O1c2c(C(=O)C(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)=C1c1cc(OC)c(O)cc1)c(O)cc(O)c2,-6.54,Te
A-277,isovitexin ,-4.409909594,-4.74782837,-4.74782837,-4.548024241,O1C(C(O)C(O)C(O)C1CO)c1c([O-])cc2OC(=CC(=O)c2c1O)c1ccc(O)cc1,-6.1999998,Te
A-281,kaempferide ,-4.228611721,-4.493583427,-4.493583427,-4.005364113,O1c2c(C(=O)C(O)=C1c1ccc(OC)cc1)c(O)cc(O)c2,-5.1900001,Te
A-288,lactulose,-5.151482222,-5.051447002,-5.051447002,-5.095827796,O1[C@](O)(CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1CO,-6.809999900000001,Te
A-292,LEF553,-4.274886483,-4.551834327,-4.551834327,-4.333967101,Oc1ccc(cc1)C[C@H](N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N,-7.7600002,Te
A-305,luteoloside ,-5.418604642000001,-5.692157568,-5.692157568,-5.584766107,O1c2c(C(=O)C=C1c1cc(O)c(O)cc1)c(O)cc(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2,-6.369999900000001,Te
A-308,LY341904,-5.5360342000000005,-5.472400782,-5.472400782,-5.7499132170000005,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1ccc(F)cc1)C(C)C,-4.329999900000001,Te
A-311,LY354030,-4.85494183,-5.069874331,-5.069874331,-4.879032945,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1cc(F)ccc1)NC(=O)N(C)C,-4.059999899999999,Te
A-318,LY366092,-4.563564617,-4.530082153,-4.530082153,-4.7805321780000005,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1ccccc1-c1c2c(ccc1)cccc2)C(C)C,-4.0300002,Te
A-319,LY366094,-4.532132841,-4.376097758,-4.376097758,-4.595845075,Fc1c(cccc1F)\C(=C/C(=O)NC)\c1cc2n(C(C)C)c(nc2cc1)N,-5.2199998,Te
A-337,methanol,-4.592702455,-4.691346323,-4.691346323,-4.642439795,OC,-4.4899998,Te
A-353,N-acetyl-tryptophanamide,-6.507503736,-6.901151652,-6.901151652,-6.2523778629999995,O=C(NC(=O)[C@@H](N)Cc1c2c([nH]c1)cccc2)C,-5.619999900000001,Te
A-355,naloxone,-4.577157247,-4.580871695,-4.580871695,-4.634148445,O1[C@@H]2[C@]34CCN([C@H](Cc5c3c1c(O)cc5)[C@]4(O)CCC2=O)CC=C,-4.670000099999999,Te
A-368,neolignan smi06,-5.207428612,-5.131711266,-5.131711266,-5.198559666,O(C(C(OC(=O)C)c1cc(OC)c(OC)cc1)C)c1c(OC)cc(cc1OC)CC=C,-4.5900002,Te
A-369,neolignan smi07,-4.837010606000001,-5.269657533999999,-5.269657533999999,-4.881702246000001,O(C(C(O)c1cc(OC)c(OC)cc1)C)c1c(OC)cc(cc1OC)CC=C,-4.619999900000001,Te
A-372,neolignan smi10,-5.739887094,-5.622881681,-5.622881681,-5.762600900000001,O(C(C(O)c1cc(OC)cc(O)c1)C)c1c(OC)cc(cc1OC)CC=C,-4.6500001,Te
A-374,nevirapine,-4.791075307,-4.664963061,-4.664963061,-4.543291163,O=C1Nc2c(nccc2C)N(c2ncccc12)C1CC1,-4.52,Te
A-376,nitrendipine,-4.815566923,-5.092661361,-5.092661361,-4.857691595,O(C(=O)C=1C(C(C(OC)=O)=C(NC=1C)C)c1cc([N+](=O)[O-])ccc1)CC,-4.8499999,Te
A-381,omeprazole,-4.510600636,-4.7015909769999995,-4.7015909769999995,-4.531122516,S(=O)(Cc1ncc(C)c(OC)c1C)c1[nH]c2c(n1)cc(OC)cc2,-4.1700001,Te
A-383,ouabain,-4.96228595,-4.819212423,-4.819212423,-4.970392372,O1CC(=CC1=O)[C@H]1CC[C@]2(O)[C@H]3[C@@H]([C@]4(CO)[C@@](O)(C[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)C[C@H]4O)CC3)[C@H](O)C[C@]12C,-7.23,Te
A-396,phenylcarbamic acid ester XIV,-4.832900065,-5.2244517980000005,-5.2244517980000005,-4.851474493,[Cl-].O(CCCCC)c1cc(NC(OCC[NH+]2CCCC2)=O)ccc1,-4.77,Te
A-397,phenylcarbamic acid ester XVII,-4.728253864,-4.879367312,-4.879367312,-4.786535681,[Cl-].O(CCCCCC)c1cc(NC(OCC[NH+]2CCCC2)=O)ccc1,-5.48,Te
A-399,pindolol,-4.544405122,-4.418772675,-4.418772675,-4.4957991569999995,O(CC(O)CNC(C)C)c1c2c([nH]cc2)ccc1,-4.71,Te
A-404,PNU200603,-4.175771202,-3.75184671,-3.75184671,-3.740228745,[nH]1c2c(nc1-c1ncccc1)cc(cc2)C(N)=N,-6.4699998,Te
A-42,artemisinin,-4.779849531,-4.556704828,-4.556704828,-4.7055770610000005,O1[C@@H]2O[C@@]3(OO[C@]24[C@@H](CC[C@H]([C@@H]4CC3)C)[C@@H](C)C1=O)C,-4.52,Te
A-425,quercetin,-5.202485067,-5.012459824,-5.012459824,-5.310077773,O1c2c(C(=O)C(O)=C1c1cc(O)c(O)cc1)c(O)cc(O)c2,-6.1149998,Te
A-426,quercitrin ,-4.487029441000001,-4.294883313,-4.294883313,-4.432083655,O1c2c(C(=O)C(O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)=C1c1cc(O)c(O)cc1)c(O)cc(O)c2,-6.0999999,Te
A-434,rosmarinic  acid,-4.300411003,-4.389136054,-4.389136054,-4.39629666,Oc1cc(ccc1O)CC(OC(=O)\C=C\c1cc(O)c(O)cc1)C(O)=O,-6.6999998,Te
A-437,salicylic acid,-5.572546611,-5.661812341,-5.661812341,-5.667930749,Oc1ccccc1C(O)=O,-4.8200002,Te
A-438,saquinavir,-4.5652386289999995,-4.471110142,-4.471110142,-4.613859259,O=C(N[C@@H](CC(=O)N)C(=O)N[C@H]([C@H](O)CN1C[C@@H]2[C@H](C[C@H]1C(=O)NC(C)(C)C)CCCC2)Cc1ccccc1)c1nc2c(cc1)cccc2,-6.2600002,Te
A-439,SB209670,-4.821610965,-5.040864966,-5.040864966,-4.942697504,O(CC(O)=O)c1cc(OC)ccc1[C@@H]1c2cc(OCCC)ccc2C[C@H]1C(O)=O,-5.23,Te
A-443,SDZ-RAD,-5.002134678,-4.785147427,-4.785147427,-4.971926555,O1[C@H]2CC(=O)[C@@H](\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@@H](CC[C@@H](\C=C\C=C\C=C(/C)\[C@@H](OC)C[C@H]3O[C@](O)([C@@H](CC3)C)C(=O)C(=O)N3[C@@H](C(CCC3)[C@@H]2C[C@H]2C[C@@H](OC)[C@H](OCCO)CC2)C1=O)C)C)C,-4.630000099999999,Te
A-451,sulfamethoxazole,-4.7201199439999995,-5.182848591,-5.182848591,-4.924186112,S(=O)(=O)(Nc1noc(c1)C)c1ccc(N)cc1,-4.880000099999999,Te
A-514,ziprasidone,-4.401705734,-4.355978882,-4.355978882,-4.460162888,Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2c1cccc2,-5.23,Te
A-52,betazolol,-4.734091853,-4.801869173,-4.801869173,-4.741822721,O(C[C@H](O)CNC(C)C)c1ccc(cc1)CCOCC1CC1,-4.8099999,Te
A-53,betazolol ester,-5.949118495,-5.831139994,-5.831139994,-5.853379632,O(C[C@H](OC(=O)C1CC1)CNC(C)C)c1ccc(cc1)CCOCC1CC1,-4.52,Te
A-63,caffeine,-6.9174353470000005,-6.780673048,-6.780673048,-6.8341542010000005,O=C1N(C)C(=O)N(c2ncn(c12)C)C,-4.3400002,Te
A-82,cephradine,-4.678212485,-4.7823517230000006,-4.7823517230000006,-4.953259536,S1[C@H]2N(C(C(O)=O)=C(C1)C)C(=O)[C@H]2NC(=O)[C@H](N)C=1CC=CCC=1,-5.6900001,Te
A-96,CNV 97100,-6.432727849,-6.480628449,-6.480628449,-6.993847033,Fc1cc2c(N(C=C(C(O)=O)C2=O)C2CC2)cc1N1CC(NCC1)C,-5.4400001,Te
A-98,CNV 97102,-5.748689224,-5.608659431,-5.608659431,-5.7859226779999995,Fc1cc2c(N(C=C(C(O)=O)C2=O)C2CC2)cc1N1CC(N(CC1)CC)C,-4.77,Te
B-519,4,-4.879976625,-4.857496647,-4.857496647,-4.93929452,S(=O)(=O)(N[C@@H](Cc1ccc(cc1)CN)C(=O)N(C)C1CCCC1)c1cc2c(cc1)cccc2,-4.9586072,Te
B-525,6,-4.622137035,-4.656170723,-4.656170723,-4.5285854930000005,n1c2c(n(c1)Cc1ccccc1)cccc2,-4.148130399999999,Te
B-534,19,-4.726220771,-4.821325665,-4.821325665,-4.6906898539999995,OC(=O)Cc1ccc(cc1)Cn1nccc1,-5.539102099999999,Te
B-541,33,-4.6517123389999995,-3.8026747089999997,-3.8026747089999997,-3.960207093,n1n(ccc1)Cc1cc(ccc1)CN,-4.5466819,Te
B-562,Oxaprenolol,-5.301748118,-5.324558934,-5.324558934,-5.282366496,O(CC(O)CNC(C)C)c1ccccc1OCC=C,-4.2475038,Te
B-571,Alfentanil,-4.0211300560000005,-3.528117457,-3.528117457,-3.975824582,O=C1N(N=NN1CC)CCN1CCC(N(C(=O)CC)c2ccccc2)(CC1)COC,-3.824779,Te
B-578,74,-5.564204136,-5.6584239279999995,-5.6584239279999995,-5.487870837999999,Fc1ccc(cc1)C[C@@H]1CCCN(C1)C[C@@H]1CCCC[C@H]1NC(=O)Nc1cc(ccc1)-c1nnnn1C,-5.6989697999999995,Te
B-617,Verapamil,-6.2117070210000005,-6.534677961,-6.534677961,-6.4049653520000005,O(C)c1cc(ccc1OC)CCN(CCC[C@](C(C)C)(C#N)c1cc(OC)c(OC)cc1)C,-4.961279900000001,Te
B-625,2j,-5.325713951,-5.410288082999999,-5.410288082999999,-5.399541687,Clc1cc(Cl)cc(c1-c1nn(nn1)C)-c1cc(F)c(cc1)[C@H](NC(=O)C1(NC(=O)C(F)(F)F)CC1)C,-4.5528420999999994,Te
B-630,2f,-5.79036941,-5.5796974939999995,-5.5796974939999995,-5.609099485,Clc1cc(Cl)cc(-c2cc(F)c(cc2)[C@H](NC(=O)C2(NC(=O)C(F)(F)F)CC2)C)c1C(OC)=O,-4.7447276,Te
B-637,2g,-5.176021338,-4.88948014,-4.88948014,-5.08241059,Clc1cc(-c2cc(F)c(cc2)[C@H](NC(=O)C2(NC(=O)C(F)(F)F)CC2)C)c(C(OC)=O)c(F)c1,-4.5686364,Te
B-643,31,-4.16807022,-4.6718765939999995,-4.6718765939999995,-4.5340449089999995,O(c1cc(ncc1CNC)C)c1ccccc1Oc1ccccc1,-4.8399267,Te
C-1057,744-Tolmetin,-4.752450506000001,-4.57498807,-4.57498807,-4.673232493,OC(=O)Cc1n(C)c(cc1)C(=O)c1ccc(cc1)C,-5.0757208,Te
C-1161,943-Ketotifen fumarate (38),-4.505959957,-4.548919146,-4.548919146,-4.451355461,s1c2c(cc1)\C(\c1c(CC2=O)cccc1)=C\1/CCN(CC/1)C,-3.9546771,Te
C-1174,972-Brompheniramine,-6.213203411,-6.05020367,-6.05020367,-6.273457556,Brc1ccc(cc1)C(CCN(C)C)c1ncccc1,-4.7447276,Te
C-1314,882-13i,-4.185021507,-4.117261727,-4.117261727,-3.971388159,O1[C@H](OC[C@@H](NC(=O)Cc2ccccc2)[C@@H]1C)c1ccc(N(O)O)cc1,-4.9846401,Te
C-679,025-Ketoprofen,-4.9057845460000005,-4.59572536,-4.59572536,-5.074508162,OC(=O)C(C)c1cc(ccc1)C(=O)c1ccccc1,-4.7071905,Te
C-699,061-Amiloride,-4.849907763,-5.020886259,-5.020886259,-4.771626741,Clc1nc(C(=O)\N=C(\N)/N)c(nc1N)N,-5.5642352,Te
C-794,187-Saquinavir,-4.704698148,-4.869371843,-4.869371843,-4.795057947,O=C(N[C@H](CC(=O)N)C(=O)N[C@H]([C@H](O)CN1C[C@H]2[C@@H](C[C@@H]1C(=O)NC(C)(C)C)CCCC2)Cc1ccccc1)c1nc2c(cc1)cccc2,-5.8616972,Te
C-802,206-Midazolam,-4.9969472580000005,-4.949629741,-4.949629741,-4.817232522,Clc1cc2c(-n3c(CN=C2c2ccccc2F)cnc3C)cc1,-4.3610120000000006,Te
C-803,207-Metoclopramide,-4.549595277,-4.444490987,-4.444490987,-4.392387222,Clc1cc(C(=O)NCCN(CC)CC)c(OC)cc1N,-4.6516953,Te
C-841,270-Flecainide,-4.172869316,-4.4072761730000005,-4.4072761730000005,-4.387029119,FC(F)(F)COc1ccc(OCC(F)(F)F)cc1C(=O)NCC1NCCCC1,-4.4168015,Te
D-1341,Acyclovir,-4.071961916,-4.066949545,-4.066949545,-3.9606543469999997,O=C1N=C(Nc2n(cnc12)COCCO)N,-5.9899998,Te
D-1342,Albendazole,-4.845225753999999,-4.788662153,-4.788662153,-4.805775553,S(CCC)c1cc2[nH]c(nc2cc1)NC(OC)=O,-5.1900001,Te
D-1358,Atropine,-5.02821082,-5.1749516369999995,-5.1749516369999995,-4.762698304,O(C(=O)C(CO)c1ccccc1)C1C[C@@H]2N([C@@H](C1)CC2)C,-4.7016672999999995,Te
D-1362,Bendroflumethiazide,-4.868864258,-5.063125367,-5.063125367,-4.9038851889999995,S(=O)(=O)(N)c1cc2S(=O)(=O)NC(Nc2cc1C(F)(F)F)Cc1ccccc1,-5.8899999,Te
D-1392,Cisapride,-4.8488616339999995,-4.989404341,-4.989404341,-5.000062702,Clc1cc(C(=O)NC2CCN(CC2OC)CCCOc2ccc(F)cc2)c(OC)cc1N,-4.52,Te
D-1400,Cymarin,-4.292416471,-4.30693458,-4.30693458,-4.28300232,O1C(C)C(O)C(OC)CC1OC1CC2(O)CCC3C(CCC4(C)C(CCC34O)C3=CC(OC3)=O)C2(CC1)C=O,-5.579999900000001,Te
D-1404,Desipramine,-5.316799511,-5.2103419319999995,-5.2103419319999995,-5.516949007000001,N(CCCN1c2c(CCc3c1cccc3)cccc2)C,-4.558529900000001,Te
D-1405,Dexamethasone,-5.096900607,-4.872463017,-4.872463017,-4.823656818,F[C@@]12[C@H]([C@@H]3C[C@@H](C)[C@](O)(C(=O)CO)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C,-4.810657,Te
